day,mean_S,sd_S,mean_I,sd_I,mean_R,sd_R
871,3821.8,218.58902076728373,402.7,39.60568141062593,995059.2,457.61267464964305
872,3821.9,226.57998587695252,394.3,43.756256695471556,995065.7,461.00001084598694
873,3831.7,230.54025678826682,398.7,46.3272058298361,995062.8,460.47340856991957
874,3844.9,229.9019138676318,402.7,60.42358810928063,995061.5,468.37917332007834
875,3846.4,220.63598981127262,402.7,57.61084967260941,995058.7,473.39054701166145
876,3849.7,228.58436079487151,404.8,55.949620195315,995052.1,479.8434015384603
877,3851.5,229.01277256956652,408.4,54.40441158582639,995045.0,487.9329872021362
878,3856.5,236.1678428575745,407.3,49.140716315495446,995048.3,496.1419252592952
879,3852.4,234.85365656084642,404.9,48.459158061196234,995049.5,505.2912526454421
880,3858.1,238.36209849722331,397.6,49.46756513110383,995050.7,510.98552817080844
881,3870.6,238.2457554711101,393.8,53.73602143813775,995044.5,521.5602074545181
882,3881.9,240.30790665311034,389.7,56.59867489614929,995043.9,526.9756066460762
883,3895.7,243.44939925988726,383.5,51.62024796530912,995048.2,531.1462698729983
884,3904.5,244.46236929229005,378.5,53.002358438092166,995049.3,539.189215396599
885,3913.8,246.77430984606156,378.3,52.184384637552256,995050.4,544.0382707126402
886,3918.7,251.15495217096557,387.0,48.53658414021325,995039.9,553.6143874575515
887,3929.6,249.49236461262697,388.4,50.48207602704152,995037.0,558.3783663431097
888,3937.9,247.59743536636236,382.6,54.896630133369754,995028.6,556.3930625016814
889,3946.1,247.76942910698244,379.0,52.80151512977634,995025.8,569.7520162316234
890,3950.4,246.5182346196727,377.0,52.95847429826505,995020.4,579.6899516120665
891,3957.3,249.22802811882937,367.9,53.861767516486125,995025.6,584.2977323248824
892,3969.2,252.65977123396596,364.5,48.01093625414943,995018.8,594.8011096156429
893,3979.4,252.6025336373331,365.7,48.84884850229328,995009.9,601.4026022557601
894,3984.2,261.95564510046347,368.3,49.38430924899123,995001.0,603.2627951398958
895,3997.4,258.0132554734349,369.7,44.95119575717647,994994.9,604.4772038712462
896,3997.2,252.9058322775495,368.3,43.56615658971996,994983.9,604.8894857740545
897,3998.7,246.34205893432,369.5,42.835149118451774,994973.6,608.4682736182717
898,4005.3,254.3843745201344,368.9,49.12321243567037,994966.0,615.5644564137862
899,4009.2,253.5207289355251,367.6,51.60658872663451,994960.8,617.0427537861539
900,4021.1,252.40620039927705,364.1,46.22867075744229,994953.3,618.2683964104909
901,4030.3,253.098419592063,364.1,55.43726183714344,994944.9,618.7362038865998
902,4038.3,258.4198328302222,357.6,51.46493952196971,994939.8,617.8836136360958
903,4053.0,261.9969465470924,363.8,41.51818878515777,994928.7,619.3817966327392
904,4059.6,264.24125340302186,363.9,38.11417059310093,994923.6,621.0594496503535
905,4069.8,260.75843227017606,362.1,37.259763821044274,994916.9,624.394338539356
906,4076.7,258.0775271115251,366.3,32.040755296965145,994903.0,629.0565952281241
907,4082.5,252.5265332593785,368.1,34.0600939517201,994888.5,626.462010021358
908,4086.9,245.4414186725623,363.2,41.583169672356625,994886.3,621.5678643559365
909,4095.7,248.1975221471802,363.5,44.288260295477855,994884.4,627.2819461773151
910,4101.5,246.7173483969054,362.3,49.11221843899948,994879.9,629.6047093216505
911,4105.6,245.4588356527424,362.1,47.2640455314608,994881.8,628.0660474822693
912,4117.2,243.6082100422726,362.7,46.927710363920376,994870.7,634.4284120371659
913,4118.1,235.13164397843178,362.5,46.93239819144127,994860.9,633.5437553950003
914,4130.2,234.6034100348927,361.7,42.741197924251026,994853.8,637.214689096226
915,4139.5,231.32412325566048,369.3,44.24036618293297,994844.9,638.9013147583905
916,4148.1,223.7987712209341,364.4,45.31489821239809,994835.0,641.6908913176187
917,4152.1,218.41174418972986,369.6,50.408729402753245,994828.5,639.5747415275247
918,4158.5,213.33084633967025,373.3,54.179424138689406,994816.4,640.4275446918255
919,4168.6,208.82538159907668,372.1,57.15496478872155,994809.6,635.5731586528808
920,4166.5,206.5726264537487,375.5,58.00387918062032,994803.0,632.1809867435117
921,4170.5,210.35553237317055,374.2,59.494201398119465,994795.0,632.1330556140852
922,4175.9,220.14288541763054,372.3,56.662244925523375,994791.0,627.7403922004701
923,4178.4,214.8982084615877,366.4,51.21171740920236,994787.2,626.737074058971
924,4189.8,213.774554145249,365.7,48.81608341520241,994777.2,620.45173865499
925,4199.4,208.08181083410437,362.3,47.31817832503698,994772.2,613.5765314938309
926,4201.8,203.0496491009034,367.5,55.41344602170127,994762.2,610.4085189444852
927,4204.7,197.53230115603876,374.6,64.97876576236271,994750.7,617.5744570495125
928,4205.7,200.57769068368498,382.6,71.81114119689228,994747.2,613.3832081170792
929,4215.2,206.7703073460984,389.4,76.69576259481354,994735.4,614.3582342575054
930,4213.2,217.87326591392528,389.3,72.09583899227472,994729.7,608.8040817865793
931,4219.8,220.16303050239836,385.7,66.06065394771687,994724.0,608.6580320672684
932,4224.4,219.22052823583834,376.8,57.269188923888215,994729.6,604.9527584861482
933,4227.3,223.17842637674457,373.3,57.53268636175439,994730.1,600.2590190909254
934,4229.2,220.55511782772123,369.0,58.64469285451157,994722.5,602.8189197429026
935,4231.3,221.92883994650177,370.5,61.99233823626917,994720.0,596.097307492661
936,4236.3,222.707004829215,373.1,66.48977364978768,994705.1,596.3268315278125
937,4235.2,224.79136994110783,382.9,79.38444432003035,994694.1,594.7084075410402
938,4235.3,226.07080749181216,389.0,77.42221903303987,994690.0,586.027303118208
939,4229.1,224.71424075923628,391.2,82.50430291809029,994679.4,585.6309759567026
940,4228.2,232.1838926368494,394.0,81.29083589187653,994674.1,584.5645302274164
941,4231.8,250.82216807929876,398.4,74.85880041785333,994669.4,580.5888734724426
942,4238.2,257.32112233549736,393.5,67.60954074685021,994667.2,574.7164170266933
943,4241.7,261.65016720804897,387.4,64.60061919207895,994672.5,567.4985903066192
944,4249.2,262.4990666650074,389.3,63.11743023919779,994667.8,559.5926732901353
945,4253.3,260.855151377158,388.4,68.05027553213874,994670.7,554.6088802029769
946,4255.9,262.0402450006487,393.6,62.44069186035658,994668.6,543.0188210366193
947,4254.4,263.85420216475615,397.7,63.128519703854934,994663.2,536.2038418362927
948,4257.6,262.00160304853097,399.3,68.37843227217189,994656.6,528.04397544144
949,4251.8,262.3287250760008,395.4,74.5871302571697,994649.6,526.9994686904344
950,4250.0,264.37170801732924,393.0,69.53416426476987,994648.5,518.5293145040115
951,4257.0,263.5996965096887,386.9,70.35119046611791,994648.7,509.4247834567926
952,4264.7,262.30289742967005,386.4,66.07450340335521,994648.8,507.90703873838964
953,4261.5,271.9725169939051,391.8,67.86574983008734,994647.9,503.7907204385567
954,4261.3,271.5735811893344,397.4,58.01930713133345,994640.0,501.87528331249786
955,4258.9,272.0630257863056,395.9,53.40870715529445,994640.4,499.91063201336294
956,4253.6,268.80632433036243,404.6,52.81136241378364,994631.9,498.7485238073392
957,4256.3,267.53954847835115,404.7,49.52383264651475,994628.8,497.15023886145326
958,4257.6,257.9965891247401,400.6,40.06794229805169,994626.9,487.49983589740833
959,4257.8,262.8957207715637,395.1,43.93051331364112,994625.6,483.3510525487661
960,4260.0,267.2025448980604,400.1,43.31847181053367,994624.8,481.3979227209025
961,4260.7,268.59115771000353,394.2,43.95861690271886,994626.9,484.17361555541214
962,4254.3,271.52681267234,392.6,42.15732439327714,994628.4,489.61315341808375
963,4262.7,272.8637205639475,397.4,46.394396213335945,994624.0,491.0938810451623
964,4262.1,271.5100182313721,401.8,51.25387790206708,994618.5,488.9509689120168
965,4266.2,276.11910473561943,400.4,50.16213711555759,994618.9,483.30144837357983
966,4265.2,270.1258225346107,400.0,48.39628084884209,994621.1,478.1622005135914
967,4262.7,265.4471887212219,400.1,50.00889920804096,994620.2,475.81546843287896
968,4265.6,263.24900759547035,395.0,46.22986047999712,994622.5,478.25333245049114
969,4266.1,254.98841150138566,397.9,43.68855685416949,994617.6,478.4477400928967
970,4265.4,254.3977987326149,393.6,43.97544769527651,994617.2,476.0570974158457
971,4261.8,256.9649003268735,394.2,49.973593026717616,994619.5,481.0613786202338
972,4255.4,250.1924059598932,395.0,49.442896355290515,994616.3,483.05135337767143
973,4261.2,248.56178306409052,398.0,51.526692111953004,994614.1,488.36819101984935
974,4264.0,242.60461660900026,398.4,44.387385595459435,994617.9,488.77754653830004
975,4260.5,245.09477758614113,401.5,51.057320728765234,994612.0,487.0519479480603
976,4263.2,248.52798635163808,396.0,49.9979999599984,994617.7,483.25977486234046
977,4260.5,243.33197488205283,394.4,50.75076354105424,994617.0,481.5518663654
978,4261.8,235.30482357996829,392.6,51.91377466530439,994617.2,476.693780114656
979,4266.6,228.253893723634,394.4,52.08877038287619,994617.3,473.02453424743203
980,4268.5,224.76576696641328,392.9,44.74918993680221,994611.2,481.28864520160874
981,4272.9,222.4996404491477,394.8,40.83331972788889,994603.5,484.70635440439605
982,4275.7,219.09087155789948,396.1,42.61560746956449,994602.4,487.5547558992733
983,4275.4,224.05186899465934,398.7,43.10232012316738,994599.9,487.9593118283532
984,4278.6,225.34426995155656,395.7,48.56964072339839,994604.9,490.2516598646047
985,4285.9,222.83915724127124,396.8,57.99275816858516,994600.5,493.3346227460627
986,4281.7,215.9722435869943,397.0,65.63687987709349,994596.2,492.3861898956957
987,4284.1,213.41951644589585,395.0,70.3874988900728,994593.5,490.64391364817726
988,4278.5,217.47563081871957,393.0,69.8441121355265,994597.7,490.84540336036565
989,4278.7,214.0803820998085,386.5,62.389502322105436,994593.4,491.55288626962613
990,4281.4,214.29708350791898,388.4,55.634881144835745,994592.7,489.75893049540207
991,4282.5,214.4393853749819,393.9,53.923000658346155,994589.9,494.9903938461837
992,4281.6,219.48084198854352,390.3,49.25251262626101,994584.7,503.0006063614636
993,4277.7,224.10312358376447,391.3,50.07204809072623,994584.0,500.14217978490876
994,4278.0,219.97727155322207,396.5,47.869092324797634,994576.7,503.2291823811493
995,4280.8,216.65677926157773,399.8,51.38443344048858,994573.8,503.37973737527426
996,4287.1,213.57127615856962,396.0,52.920695384698035,994574.7,506.82621281855586
997,4292.8,213.6220026120905,398.9,58.705110510074,994570.5,501.5982954516492
998,4304.3,208.336290645677,396.9,58.52768575640079,994571.3,499.71933122503884
999,4304.5,209.87484365688042,397.6,61.126426363725855,994567.7,500.49396599759325
1000,4300.4,214.18225883578685,397.2,56.52220802481092,994570.3,499.468927962491
1001,4300.3,217.66030873818036,398.9,45.50043955831636,994564.7,499.49015005303164
1002,4298.1,220.7557247275821,397.5,46.0440006949874,994559.8,505.49951533112284
1003,4299.2,221.35708707877416,395.6,43.37326365400694,994554.9,505.0848344585294
1004,4301.0,226.18443801464326,392.3,38.88971586422303,994554.6,505.47585501188877
1005,4301.8,227.60087873292582,382.5,41.41316215890789,994557.2,508.0592091479103
1006,4313.6,219.9459933711001,382.7,47.757826583712955,994553.2,502.53334217741224
1007,4315.5,226.0558559294583,387.9,48.18806906278773,994544.5,498.6927410741007
1008,4319.0,226.02831681008468,389.8,55.316905191812744,994537.9,497.02021085666127
1009,4322.3,223.966537679181,397.0,60.32246679306144,994537.1,496.6522827894784
1010,4320.6,224.46834966204034,405.1,60.54163856388428,994529.2,498.85364587221375
1011,4321.2,217.67397639589348,405.3,55.20153983359522,994527.3,500.7963757856082
1012,4324.9,220.5944015608737,398.6,50.845255432537655,994529.7,507.47907346017735
1013,4329.7,217.80360419423732,392.1,50.11476828241352,994524.0,515.6683042421746
1014,4343.7,218.36714496462147,386.2,52.47818594425688,994529.1,520.4552718534035
1015,4354.0,214.44906155075614,379.8,46.92504661691877,994529.3,515.3889890170336
1016,4361.0,211.29789397909295,378.5,53.5485760781741,994527.4,508.6496240045794
1017,4362.1,213.52866318131623,386.8,53.62797777280065,994524.0,509.7656324233716
1018,4369.4,216.5133714115597,395.5,54.39898896119302,994513.6,503.90896003147236
1019,4373.5,218.91973414929956,396.7,58.67887183646257,994511.4,500.15401627898575
1020,4373.7,220.21264722989915,396.7,55.21784131963146,994503.7,506.37200752016304
1021,4379.7,217.19072263796167,391.0,48.76679197978887,994500.7,520.0542375560457
1022,4379.9,219.60576039803692,378.9,49.265505173498426,994501.9,532.3935480450529
1023,4378.8,220.5573848230886,371.7,42.428881672747394,994502.4,536.9518041686796
1024,4384.9,223.11228115009717,371.7,41.880902569070784,994506.8,542.469132762409
1025,4391.1,222.9463836889937,372.5,43.43328216932264,994502.3,546.9453446186374
1026,4402.9,227.4341443143487,376.7,42.04533267795606,994492.9,544.8336351584766
1027,4408.5,233.94967407543015,384.1,44.218661218992146,994478.9,543.2972390874079
1028,4408.5,234.35325899163425,388.1,50.18057393055604,994471.0,542.5475094404176
1029,4407.5,236.47843453473723,387.2,55.73472885015231,994469.4,541.6477083861797
1030,4416.7,230.37580168064528,390.1,58.56355521994887,994465.3,543.7039727645918
1031,4411.8,235.22958997541105,385.6,58.67571899857726,994465.8,558.1375816051093
1032,4409.2,244.50226992811335,380.2,55.8977638193157,994464.0,566.7930839380452
1033,4406.8,240.33967629170178,376.0,54.959985443957315,994461.6,574.2217690056691
1034,4409.2,245.72985166641845,375.1,56.777548379619205,994455.4,574.233610998172
1035,4415.9,247.00787436840952,375.8,53.60186563917342,994453.3,573.7640717228642
1036,4419.8,250.9720303141368,382.8,53.38688977642358,994445.5,583.9361694569022
1037,4423.4,251.05624867746272,384.7,55.711847932015324,994437.1,577.915296561702
1038,4427.9,259.10092628163255,397.6,57.938242983369804,994431.1,576.8787480918326
1039,4420.3,254.66725348972528,402.4,58.309861944614475,994429.7,576.8791987929535
1040,4422.5,254.0768584503516,404.8,55.08320978301827,994427.1,577.9229100840354
1041,4422.4,250.37539815245427,399.7,43.591398234055305,994422.0,584.6544278460567
1042,4427.7,257.98916643921314,400.1,44.04418236271392,994415.4,588.1687172912208
1043,4428.5,259.39863145359885,391.5,41.7953346678789,994425.7,598.4242725692199
1044,4424.6,264.6609907032013,387.1,36.87126252245779,994426.1,607.8285037738852
1045,4419.2,265.8333312434692,386.3,46.303455594588186,994428.2,605.2186051337153
1046,4419.4,267.21796346802734,394.0,48.75858898696721,994421.9,602.7079641086551
1047,4419.6,265.1543701318158,399.6,53.196240468664705,994414.0,608.6164637930854
1048,4416.0,272.4393510489995,402.7,48.881591627114595,994412.8,614.0084364241261
1049,4412.5,270.0097220471885,403.8,50.736180384416016,994411.0,615.3587571490309
1050,4413.4,267.9377539653567,403.5,46.85776349763185,994413.5,617.2764777634087
1051,4414.1,268.9975650447416,399.7,44.73488571573643,994417.7,619.8904822627945
1052,4415.9,271.40466097692575,400.2,36.86407465270219,994418.5,623.7493486970548
1053,4413.6,265.52596859817686,402.4,39.802512483510384,994417.3,621.340977241965
1054,4411.2,262.17772597991615,403.8,39.05841778669485,994412.9,621.7377984327477
1055,4407.3,259.9873266142025,406.2,38.29046878793729,994417.1,621.0562695923776
1056,4405.7,259.8172627059257,410.2,40.04697241989711,994412.8,624.4035233725064
1057,4398.0,265.18597247969205,410.3,38.042213395122005,994412.6,626.2348121910821
1058,4387.7,258.82698854640336,406.3,35.13986340326325,994419.2,621.6986086521346
1059,4386.9,256.8164519652119,409.3,35.31869193500801,994419.4,622.3590924860019
1060,4382.3,259.8953827985407,407.8,33.97293040054096,994419.3,627.8958591995969
1061,4367.0,256.37550585030544,405.7,33.69881303547648,994423.0,629.8826874902977
1062,4356.4,251.0355353331476,405.6,35.15451606835173,994424.3,626.9934688655059
1063,4354.0,242.1090663316845,410.9,39.48278105706334,994423.3,628.245660550075
1064,4343.5,233.25533220057372,416.8,38.950738118808474,994429.0,630.29739012628
1065,4341.4,227.4933845191987,423.5,43.49540205584953,994426.1,632.0075078667974
1066,4330.4,225.9434442509895,425.1,51.38180611850853,994419.9,635.3072406324361
1067,4322.1,215.29071043591267,433.3,50.360798246254994,994420.1,629.6544210914428
1068,4310.5,207.66379077730426,441.3,49.66095045405394,994422.2,626.7921186485995
1069,4294.4,194.6762440566388,442.2,49.30679466361609,994435.9,624.7985995502871
1070,4278.2,194.76796451162087,441.0,44.56007181322759,994445.0,618.2795484244971
1071,4263.5,194.27725034084665,449.7,50.509504056167486,994442.7,611.7648322680866
1072,4249.6,190.8398281281976,446.5,52.4657030830618,994454.7,613.9306231163258
1073,4236.1,192.92560742420898,445.7,58.3490359817538,994465.5,617.0870684109334
1074,4226.0,188.14196767335034,441.9,64.15676114019472,994480.2,620.9283050401231
1075,4217.4,186.0882586301457,445.1,66.07942191030426,994481.6,615.8261442972358
1076,4205.8,181.60550652444434,446.5,62.416744548238015,994488.1,607.6563913923724
1077,4197.8,176.28034490549422,453.1,71.0639852527284,994489.1,604.7701133488658
1078,4185.0,179.04189453868054,456.4,67.14491790150615,994504.7,593.9313175780513
1079,4177.0,180.0499930574839,463.2,68.96781858229241,994515.1,587.0039948756737
1080,4157.6,188.6330829944737,467.6,73.21639160734432,994522.9,583.9142830929896
1081,4131.1,188.53511609246698,469.7,70.7149913384708,994531.4,575.2504150367907
1082,4126.9,189.050495899905,472.6,74.76389502961975,994542.6,573.3904777723467
1083,4116.2,196.17481999481993,469.5,76.48692698755781,994555.6,576.8781847149362
1084,4103.9,190.60768609896084,466.7,73.48476032484558,994571.6,567.8213099206475
1085,4090.9,196.99210644084195,461.8,72.60413211381291,994584.8,558.2984506516206
1086,4081.7,201.76077418566769,455.3,72.13189308482067,994600.1,552.1732427418048
1087,4073.7,201.71170020601184,456.6,64.68106368946015,994613.0,546.3972913549261
1088,4056.8,193.7079244636109,464.9,70.6872690093485,994622.6,541.7833884496645
1089,4047.0,199.36499191181986,459.7,67.17149693136219,994632.1,541.0242970514356
1090,4034.7,205.51936648403722,464.5,66.03218912015564,994638.9,532.2306736744887
1091,4022.0,213.6628184780871,468.8,61.07012362849775,994643.3,526.657393378276
1092,4010.4,211.62428972119432,462.6,61.22123814494443,994658.8,522.3670740006495
1093,4005.3,216.42275758339278,453.9,54.12661083053326,994676.8,523.5810920955798
1094,4002.6,219.28848578983806,459.7,57.16126310710777,994684.7,518.4633159636273
